date,open,high,low,close,volume,change_ratio
20240516,64500,65100,64300,64800,48238,-0.15408320493066258
20240517,65300,65300,63500,63500,50963,-2.006172839506173
20240520,63500,63900,63200,63700,33521,0.31496062992125984
20240521,63900,63900,63300,63300,21789,-0.6279434850863422
20240522,63300,64300,63200,63800,39950,0.7898894154818324
20240523,64000,64000,63100,63600,21406,-0.3134796238244514
20240524,63400,63800,63300,63400,23432,-0.3144654088050315
20240527,63600,63700,63200,63300,21937,-0.15772870662460567
20240528,63200,63500,63000,63100,22900,-0.315955766192733
20240529,63300,63300,62400,62800,31052,-0.4754358161648178
20240530,62800,62900,62000,62900,31649,0.15923566878980894
20240531,62800,63500,62300,63500,38912,0.9538950715421303
20240603,63000,63700,62900,63500,22282,0.0
20240604,63500,63600,63100,63100,11419,-0.6299212598425197
20240605,62800,63100,61900,61900,79196,-1.9017432646592711
20240607,61900,62300,61900,62000,16992,0.16155088852988692
20240610,61000,61900,61000,61500,26278,-0.8064516129032258
20240611,61500,62100,61500,61900,12769,0.6504065040650406
20240612,61500,62300,61500,62200,19878,0.48465266558966075
20240613,62200,62200,61600,61600,33872,-0.964630225080386
20240614,61800,62300,61300,61300,42155,-0.487012987012987
20240617,61500,61600,60500,60700,35647,-0.9787928221859705
20240618,60600,60800,60300,60700,24229,0.0
20240619,60200,60700,60000,60400,25917,-0.4942339373970346
20240620,60400,61800,60300,60700,20453,0.49668874172185434
20240621,60700,61200,60100,60900,36279,0.3294892915980231
20240624,60600,61400,60500,61000,18179,0.16420361247947454
20240625,61200,61300,60600,60800,7874,-0.32786885245901637
20240626,60800,60800,60400,60800,9856,0.0
20240627,60500,60800,60200,60500,13805,-0.4934210526315789
20240628,60400,60900,60000,60400,21344,-0.1652892561983471
20240701,60000,60700,59900,60600,19447,0.33112582781456956
20240702,60000,60600,60000,60100,17475,-0.825082508250825
20240703,60100,60200,59200,59500,51441,-0.9983361064891847
20240704,59200,59400,57700,58300,66896,-2.0168067226890756
20240705,57900,58500,57700,57800,41952,-0.8576329331046313
20240708,57100,57700,56000,57600,61590,-0.34602076124567477
20240709,57600,58100,57000,57600,19844,0.0
20240710,57500,58400,57300,58400,22203,1.3888888888888888
20240711,58400,58700,58300,58700,14211,0.5136986301369862
20240712,58700,59000,58400,58800,15633,0.17035775127768313
20240715,58800,58800,57800,58000,25571,-1.3605442176870748
20240716,58200,58500,57500,58500,30444,0.8620689655172413
20240717,58500,58900,58200,58300,16508,-0.3418803418803419
20240718,58700,60000,57000,60000,55536,2.9159519725557463
20240719,59200,60300,58700,60300,50477,0.5
20240722,62000,62600,60300,60600,93778,0.4975124378109453
20240723,60400,60500,59000,59200,27981,-2.31023102310231
20240724,57600,59300,57600,58400,27073,-1.3513513513513513
20240725,57900,59200,57900,59100,23250,1.1986301369863013
20240726,59000,59700,58800,59100,14303,0.0
20240729,59100,59600,58400,58600,15982,-0.8460236886632826
20240730,58100,58600,58100,58100,13811,-0.8532423208191127
20240731,57600,58200,57300,57900,24115,-0.34423407917383825
20240801,58000,58300,57500,57600,18650,-0.5181347150259068
20240802,57100,57600,56500,57400,47924,-0.3472222222222222
20240805,56900,56900,51600,51600,113532,-10.104529616724738
20240806,51600,54000,51600,52600,72463,1.937984496124031
20240807,52100,54400,52100,53800,35311,2.2813688212927756
20240808,52900,54000,52900,53500,14232,-0.5576208178438662
20240809,54000,54500,53800,54300,19326,1.4953271028037385
20240812,54100,55300,54100,55100,15903,1.4732965009208103
20240813,54900,55500,54600,54600,16168,-0.9074410163339384
20240814,54800,55400,54400,55400,16799,1.465201465201465
20240816,55900,56100,55400,55400,13430,0.0
20240819,55100,55600,55000,55100,8905,-0.5415162454873645
20240820,55100,56200,55000,55400,11476,0.5444646098003629
20240821,55100,55600,55000,55100,11601,-0.5415162454873645
20240822,55100,55400,54400,54500,10631,-1.0889292196007259
20240823,54400,55000,54100,54800,14048,0.5504587155963303
20240826,54700,55000,54000,54000,13808,-1.4598540145985401
20240827,53700,54800,53500,54800,15475,1.4814814814814816
20240828,54800,55500,54600,55000,25001,0.36496350364963503
20240829,54200,54600,53800,54100,11268,-1.6363636363636365
20240830,54100,54600,54100,54200,10196,0.18484288354898337
20240902,53800,54100,53300,53700,9153,-0.9225092250922509
20240903,53400,54000,53100,53400,12602,-0.5586592178770949
20240904,53300,55400,52100,52600,51653,-1.4981273408239701
20240905,53100,54200,52900,53100,17035,0.9505703422053232
20240906,53600,53700,52300,52500,18632,-1.1299435028248588
20240909,52200,52800,51500,52100,29368,-0.7619047619047619
20240910,52200,52900,51800,52400,17195,0.5758157389635317
20240911,52700,52700,51400,51600,23367,-1.5267175572519083
20240912,51800,53600,51800,52500,23711,1.744186046511628
20240913,52600,53300,52300,53100,9129,1.1428571428571428
20240919,53100,53900,52300,53100,26337,0.0
20240920,53700,54300,51000,51000,90361,-3.954802259887006
20240923,51100,51600,50700,51200,26805,0.39215686274509803
20240924,51600,53700,51200,53700,37644,4.8828125
20240925,54000,54500,53000,53100,46507,-1.1173184357541899
20240926,53200,54400,53200,54000,21224,1.694915254237288
20240927,54000,54400,53500,53800,20552,-0.3703703703703704
20240930,54200,54200,52900,53900,24756,0.18587360594795538
20241002,53700,55000,53300,54100,33691,0.3710575139146568
20241004,54600,54600,53600,53600,15201,-0.9242144177449169
20241007,53300,53800,53000,53100,11967,-0.9328358208955223
20241008,52700,53300,52600,52800,10545,-0.5649717514124294
20241010,53000,53300,52100,52300,15732,-0.946969696969697
20241011,52200,52500,51800,51800,18745,-0.9560229445506693
20241014,51800,52400,51400,51900,20832,0.19305019305019305
20241015,51800,53000,51800,52900,17453,1.9267822736030826
20241016,52600,53500,52000,52000,28148,-1.7013232514177694
20241017,52500,53300,52400,52500,27043,0.9615384615384616
20241018,52200,53000,51400,52800,67151,0.5714285714285714
20241021,52500,55800,52100,55400,70988,4.924242424242424
20241022,55900,56800,54500,55700,62244,0.5415162454873645
20241023,56200,58500,55800,58200,65132,4.488330341113106
20241024,57900,58900,57500,57500,32185,-1.202749140893471
20241025,57500,57800,56200,57400,29958,-0.17391304347826086
20241028,57000,58200,56800,57700,16430,0.5226480836236934
20241029,57200,59100,56900,58700,44175,1.733102253032929
20241030,59300,59600,58400,58800,24232,0.17035775127768313
20241031,58500,59500,58400,59500,24345,1.1904761904761905
20241101,58800,59000,56700,56700,35531,-4.705882352941177
20241104,57600,61300,57200,61200,119601,7.936507936507936
20241105,61000,62900,60500,61600,80748,0.6535947712418301
20241106,61700,62900,61700,62500,60303,1.461038961038961
20241107,62000,63500,61300,63200,67525,1.1199999999999999
20241108,63000,63200,61600,62600,255331,-0.949367088607595
20241111,61800,62800,61300,62600,43281,0.0
20241112,62600,63000,62200,62700,50679,0.1597444089456869
20241113,62800,63100,62200,63000,44851,0.4784688995215311
20241114,63100,63200,62400,62500,33373,-0.7936507936507936
20241115,62100,63200,62000,62800,37066,0.48
20241118,62400,63300,62400,62700,34547,-0.15923566878980894
20241119,63200,63200,62600,62800,40419,0.1594896331738437
20241120,62800,63200,62100,62700,38234,-0.15923566878980894
20241121,63000,64800,62700,63100,45812,0.6379585326953748
20241122,63800,64300,63100,64000,31103,1.4263074484944533
20241125,64400,65000,58000,58000,255116,-9.375
20241126,59000,61600,58400,61400,94433,5.862068965517241
20241127,60600,62500,60600,62400,27852,1.6286644951140066
20241128,62700,62700,60900,61200,29711,-1.9230769230769231
20241129,60700,60900,59500,59700,24374,-2.450980392156863
20241202,60600,61200,59800,61200,21987,2.512562814070352
20241203,61500,61500,60600,60700,14927,-0.8169934640522877
20241204,62800,67700,61300,65300,523999,7.57825370675453
20241205,63000,63000,60200,60600,121686,-7.197549770290965
20241206,60700,66200,60200,65300,317358,7.755775577557755
20241209,72500,83900,67400,82000,4957336,25.57427258805513
20241210,79400,89400,75400,76200,3892921,-7.073170731707316
20241211,80100,81300,76100,78400,916589,2.8871391076115485
20241212,78000,84000,73300,79700,2341542,1.6581632653061225
20241213,77900,80900,76600,79000,494619,-0.8782936010037641
20241216,80700,83400,76100,76500,856036,-3.1645569620253164
20241217,76200,78300,73100,73400,339346,-4.052287581699346
20241218,72900,73300,70800,71400,292377,-2.7247956403269753
20241219,70000,70700,68500,69000,231267,-3.361344537815126
20241220,68800,69500,66200,67500,282999,-2.1739130434782608
20241223,66800,68700,66600,67900,110616,0.5925925925925926
20241224,67300,68500,67000,67100,85571,-1.1782032400589102
20241226,67300,69400,66800,68300,132967,1.7883755588673622
20241227,67700,68200,65400,66000,124133,-3.3674963396778916
20241230,65600,66900,65400,66200,52914,0.30303030303030304
20250102,66800,69100,66400,68700,111729,3.7764350453172204
20250103,68600,70800,68000,69500,131201,1.1644832605531297
20250106,69000,70800,66800,66900,150633,-3.741007194244604
20250107,67000,69900,67000,68200,108062,1.9431988041853512
20250108,68600,70300,67900,69900,71538,2.4926686217008798
20250109,69500,70800,68500,70400,68925,0.7153075822603719
20250110,70000,71200,69500,69900,78416,-0.7102272727272727
20250113,69800,70500,65400,69600,45924,-0.4291845493562232
20250114,69300,72000,69300,72000,80685,3.4482758620689653
20250115,72800,72900,69100,69700,121082,-3.194444444444444
20250116,70100,72500,70100,71800,106483,3.012912482065997
20250117,71900,73900,71000,73900,146851,2.9247910863509747
20250120,73900,76300,72400,74900,177659,1.3531799729364005
20250121,74400,74900,71800,72900,106593,-2.67022696929239
20250122,72200,73300,71700,71900,60685,-1.3717421124828533
20250123,71600,73600,71200,72000,65657,0.13908205841446453
20250124,72600,73100,71100,71300,65173,-0.9722222222222222
20250131,71200,78300,71200,76100,293959,6.732117812061711
20250203,75400,77700,73700,75600,129924,-0.657030223390276
20250204,76000,76300,73700,73700,83049,-2.513227513227513
20250205,73500,75200,73100,74800,58761,1.4925373134328357
20250206,74500,76200,74500,75000,72178,0.267379679144385
20250207,75000,75300,72800,72800,65831,-2.933333333333333
20250210,72100,72600,71400,72200,65160,-0.8241758241758242
20250211,72600,74900,71700,73400,100338,1.662049861495845
20250212,73200,74900,71600,72500,69316,-1.226158038147139
20250213,72700,73900,72400,73400,46151,1.2413793103448276
20250214,74000,76200,73200,75700,85944,3.1335149863760217
20250217,76100,78500,75300,75800,88761,0.13210039630118892
20250218,75800,77000,75400,76600,62835,1.0554089709762533
20250219,76600,79100,76400,79000,114245,3.1331592689295036
20250220,79000,79800,77800,78400,75916,-0.7594936708860759
20250221,78400,78700,76800,78300,51072,-0.12755102040816327
20250224,80100,80200,77100,77400,138218,-1.1494252873563218
20250225,77000,79400,77000,78600,74327,1.550387596899225
20250226,78600,79400,75400,76400,104663,-2.7989821882951653
20250227,75900,77300,75800,76400,30715,0.0
20250228,75800,77000,75000,75500,56476,-1.1780104712041886
20250304,75400,76000,72900,74600,66670,-1.1920529801324504
20250305,74600,76900,74200,76400,47333,2.4128686327077746
20250306,76300,79300,76300,78800,89021,3.1413612565445024
20250307,78700,78800,74000,75800,103450,-3.807106598984772
20250310,73800,74700,71000,73800,112013,-2.638522427440633
20250311,72000,74000,72000,72700,49573,-1.4905149051490514
20250312,72500,73500,72500,72900,39715,0.2751031636863824
20250313,72600,73100,71200,72100,90211,-1.0973936899862824
20250314,71600,74800,71600,73500,62929,1.9417475728155338
20250317,74600,78600,74000,78600,82508,6.938775510204081
20250318,79200,79900,77700,79000,62767,0.5089058524173028
20250319,78600,79600,76800,77600,54775,-1.7721518987341773
20250320,77900,77900,75800,76800,29341,-1.0309278350515463
20250321,75900,81000,75900,80000,175762,4.166666666666666
20250324,79800,82200,79200,81400,102412,1.7500000000000002
20250325,81300,82200,80000,81200,62902,-0.2457002457002457
20250326,82000,83300,79500,80500,125630,-0.8620689655172413
20250327,80800,82100,80000,80500,53700,0.0
20250328,80400,81000,80000,80100,40659,-0.4968944099378882
20250331,79500,80200,74000,74500,89725,-6.991260923845194
20250401,75300,81400,75300,78000,141159,4.697986577181208
20250402,79100,79700,75400,76200,76568,-2.307692307692308
20250403,75800,78900,74600,77900,122413,2.2309711286089238
20250404,78300,98700,75000,93900,1822290,20.539152759948653
20250407,98000,116700,95100,112000,1989969,19.275825346112885
20250408,115400,116200,94800,95600,1337799,-14.642857142857144
20250409,95100,99500,85800,88900,623783,-7.00836820083682
20250410,89200,95800,87500,88200,451832,-0.7874015748031495
20250411,90700,92000,85700,86300,241555,-2.1541950113378685
20250414,89400,90900,86100,87400,287073,1.2746234067207416
20250415,87400,89200,85600,89100,177139,1.9450800915331807
20250416,88700,89200,80800,81300,275587,-8.754208754208754
20250417,81400,81900,78600,80800,166490,-0.6150061500615006
20250418,80100,82300,78500,78600,306516,-2.722772277227723
20250421,78200,78200,71100,71600,253178,-8.9058524173028
20250422,70500,72300,68900,69000,194905,-3.6312849162011176
20250423,75900,77400,69700,69900,427703,1.3043478260869565
20250424,69500,71400,68200,69500,224562,-0.5722460658082975
20250425,69800,70000,67200,67500,141276,-2.877697841726619
20250428,67800,68300,64100,64900,158094,-3.851851851851852
20250429,64600,65900,62300,64700,152466,-0.30816640986132515
20250430,64300,68500,63800,66600,182021,2.936630602782071
20250502,66800,67900,66100,66700,96049,0.15015015015015015
20250507,67300,68500,65900,66600,119814,-0.14992503748125938
20250508,66500,66900,65000,65700,85169,-1.3513513513513513
20250509,65400,66000,62100,62100,737274,-5.47945205479452
20250512,62300,63600,62200,63400,60743,2.0933977455716586
20250513,63400,63800,62800,63400,38824,0.0
20250514,63000,63400,62300,62700,50838,-1.1041009463722398
20250515,62400,62600,61000,61100,68237,-2.5518341307814993
20250516,61100,61300,60000,60500,78103,-0.9819967266775778
20250519,60300,60500,59400,60200,59310,-0.49586776859504134
20250520,60600,60900,60000,60100,34064,-0.16611295681063123
20250521,60200,61600,60200,61200,45130,1.8302828618968388
20250522,60800,61000,60000,60000,39893,-1.9607843137254901
20250523,60200,60600,59900,60400,50905,0.6666666666666667
20250526,60800,62400,60500,61200,48468,1.3245033112582782
20250527,61000,62200,61000,61400,38856,0.32679738562091504
20250528,61500,62600,61500,61900,47575,0.8143322475570033
20250529,62500,63100,61500,63000,66613,1.7770597738287561
20250530,62500,62500,61600,61900,35945,-1.746031746031746
20250602,62000,62700,61700,62600,32861,1.1308562197092082
20250604,62300,63400,61800,63100,52207,0.7987220447284344
20250605,63000,64500,63000,64100,65315,1.5847860538827259
20250609,64900,65900,64200,64500,88938,0.62402496099844
20250610,64300,65900,63500,64700,66634,0.31007751937984496
20250611,64900,65300,64300,64600,41521,-0.1545595054095827
20250612,65600,65900,64700,64900,77164,0.46439628482972134
20250613,64900,65300,60400,64500,88815,-0.6163328197226503
20250616,64800,65600,63500,65000,67704,0.7751937984496124
20250617,64800,65900,64400,65800,75103,1.2307692307692308
20250618,65200,66600,63200,66100,66016,0.4559270516717325
20250619,66900,69600,66700,68700,205198,3.9334341906202726
20250620,69200,69700,67700,68800,155231,0.1455604075691412
20250623,67700,68900,66700,68900,89565,0.14534883720930233
20250624,70000,70600,69100,70300,93378,2.0319303338171264
20250625,71100,71300,69400,70700,70643,0.5689900426742532
20250626,70800,71100,68800,69000,59294,-2.4045261669024045
20250627,69300,69400,67600,68300,39286,-1.0144927536231882
20250630,68000,68600,67200,68300,40062,0.0
20250701,68600,69200,68200,68300,29130,0.0
20250702,68500,70000,67900,69300,63534,1.4641288433382138
20250703,68600,68600,67000,67800,59571,-2.1645021645021645
20250704,67500,68400,66400,67100,40766,-1.0324483775811208
20250707,66700,69500,66200,67700,101928,0.8941877794336811
20250708,67400,68800,67100,68300,45775,0.8862629246676514
20250709,68100,68800,67600,68600,21215,0.43923865300146414
20250710,68600,68800,66600,67500,74037,-1.6034985422740524
20250711,67100,69400,66600,66700,95721,-1.1851851851851851
20250714,66700,67300,66500,67000,27866,0.4497751124437781
20250715,66800,67000,66200,66700,30408,-0.44776119402985076
20250716,66500,67100,66400,66600,19379,-0.14992503748125938
20250717,66600,67400,66500,67000,24253,0.6006006006006006
20250718,66900,67200,66100,66300,34771,-1.0447761194029852
20250721,66800,67600,66500,66800,35774,0.7541478129713424
20250722,66900,67800,66000,66100,43998,-1.0479041916167664
20250723,66400,66400,64900,65400,31631,-1.059001512859304
20250724,65400,66200,65200,65900,26098,0.764525993883792
20250725,65500,67400,65500,66800,29057,1.3657056145675266
20250728,66400,67100,66000,66500,22648,-0.4491017964071856
20250729,65900,66500,63800,64200,55793,-3.4586466165413534
20250730,64000,65000,64000,64100,26041,-0.1557632398753894
20250731,64300,64500,62900,64000,24840,-0.15600624024961
20250801,64000,64100,62600,63300,40466,-1.09375
20250804,63300,64300,63300,63500,20292,0.315955766192733
20250805,63600,64600,63300,63600,20663,0.15748031496062992
20250806,64100,64200,63200,64100,20162,0.7861635220125787
20250807,63800,64600,63800,64600,23522,0.7800312012480499
20250808,64300,65100,63500,63800,26376,-1.238390092879257
20250811,63500,63900,62300,62400,34097,-2.19435736677116
20250812,62500,63000,62000,62000,32914,-0.641025641025641
20250813,62100,62600,61800,62600,25718,0.967741935483871
20250814,62600,63100,62200,62700,25281,0.1597444089456869
20250818,62200,62800,61600,61800,23036,-1.4354066985645932
20250819,61800,62100,61200,61700,22655,-0.16181229773462785
20250820,61800,62000,60700,61900,29271,0.3241491085899514
20250821,61500,62900,61500,62400,26131,0.8077544426494345
20250822,61900,62300,61200,61400,23301,-1.6025641025641024
20250825,61400,61700,60900,61200,32979,-0.32573289902280134
20250826,61100,61400,59900,59900,48002,-2.1241830065359477
20250827,60100,60500,59800,60500,25423,1.001669449081803
20250828,60200,60900,60000,60600,21340,0.1652892561983471
20250829,60500,60700,59800,60300,13782,-0.49504950495049505
20250901,60100,60500,59600,59700,19573,-0.9950248756218906
20250902,59800,60300,59800,60200,10554,0.8375209380234505
20250903,60300,60400,59900,59900,10660,-0.4983388704318937
20250904,60000,60800,59900,60800,16204,1.5025041736227045
20250905,60900,61000,60000,60000,15844,-1.3157894736842104
20250908,60300,60900,59900,60400,12481,0.6666666666666667
20250909,60700,60900,60400,60800,10731,0.6622516556291391
20250910,60800,62600,60800,61600,45991,1.3157894736842104
20250911,61900,62200,61100,61800,39924,0.3246753246753247
20250912,62200,62600,61800,61800,28196,0.0
20250915,61600,61900,61000,61000,39267,-1.2944983818770228
20250916,61400,61400,60700,61100,31651,0.16393442622950818
20250917,61000,61200,60600,61200,29525,0.16366612111292964
20250918,61600,62100,61300,62100,17732,1.4705882352941175
20250919,62800,63400,60400,60600,208941,-2.4154589371980677
20250922,61300,61500,60900,61100,33873,0.825082508250825
20250923,61300,62100,61100,61800,36473,1.1456628477905073
20250924,61800,61900,60700,61000,31341,-1.2944983818770228
20250925,60900,61300,60700,61300,21295,0.49180327868852464
20250926,60700,61400,59900,59900,47226,-2.2838499184339316
20250929,60900,61900,60900,60900,24385,1.669449081803005
20250930,60900,61000,60100,60300,16319,-0.9852216748768473
20251001,60100,60700,60000,60200,17128,-0.16583747927031509
20251002,60300,60900,60300,60500,15265,0.4983388704318937
20251010,60600,60600,60000,60500,23641,0.0
20251013,60000,60700,59700,60100,22071,-0.6611570247933884
20251014,60200,60700,59300,59400,42604,-1.1647254575707155
20251015,59400,60300,59400,60300,28111,1.5151515151515151
20251016,60100,60800,59900,59900,25032,-0.6633499170812603
20251017,59800,59800,58100,58200,125096,-2.8380634390651087
20251020,58100,59000,58000,58600,28709,0.6872852233676976
20251021,58800,59300,58600,59300,50363,1.1945392491467577
20251022,59100,59600,58400,59600,34724,0.5059021922428331
20251023,59400,59500,58900,59000,19901,-1.006711409395973
20251024,59000,59200,58600,58600,28525,-0.6779661016949152
20251027,58600,59800,58600,59800,34460,2.04778156996587
20251028,59900,59900,59100,59300,18970,-0.8361204013377926
20251029,59400,59800,59100,59300,22651,0.0
20251030,59100,59200,58300,58600,36326,-1.1804384485666104
20251031,60100,61100,59900,60700,49216,3.583617747440273
20251103,61200,61800,60600,61100,36860,0.6589785831960462
20251104,60800,61300,60600,61200,35546,0.16366612111292964
20251105,60800,61000,59600,60800,63572,-0.6535947712418301
20251106,61200,61500,60300,60600,22920,-0.3289473684210526
20251107,60500,60700,60000,60400,51550,-0.33003300330033003
20251110,60400,60800,59700,59800,67937,-0.9933774834437087
20251111,60100,60800,60000,60700,36646,1.5050167224080269
20251112,60600,61400,60300,60800,74598,0.16474464579901155
20251113,61400,61400,60700,60900,39764,0.1644736842105263
20251114,60700,60700,59400,59400,235675,-2.4630541871921183
20251117,59800,61500,59600,61400,52461,3.3670033670033668
20251118,60800,61800,60600,61000,37147,-0.6514657980456027
20251119,61200,61200,60500,60500,40171,-0.819672131147541
20251120,60600,60900,60200,60500,22802,0.0
20251121,60200,60600,59700,60200,36220,-0.49586776859504134
20251124,60500,60800,60000,60400,33718,0.33222591362126247
20251125,60400,60800,60200,60200,14402,-0.33112582781456956
20251126,60600,60600,59700,59900,39260,-0.4983388704318937
20251127,60000,60300,59500,59500,24927,-0.667779632721202
20251128,59900,60400,59800,60200,23681,1.1764705882352942
20251201,62500,63300,60400,60700,70592,0.8305647840531563
20251202,61200,61400,60500,60900,37774,0.3294892915980231
20251203,61100,61800,60900,61600,28602,1.1494252873563218
20251204,61700,61800,60600,61300,28354,-0.487012987012987
20251205,61300,61500,60700,61400,20252,0.1631321370309951
20251208,62000,62100,61400,61800,24212,0.6514657980456027
20251209,61500,61500,60800,61000,22887,-1.2944983818770228
20251210,61000,61300,60800,61300,20361,0.49180327868852464
20251211,62000,63400,62000,63100,90782,2.936378466557912
20251212,63100,64200,62700,64100,49171,1.5847860538827259
20251215,63500,63800,62700,62800,64182,-2.02808112324493
20251216,62900,63600,62500,62800,70414,0.0
20251217,63100,63200,61700,62100,86704,-1.1146496815286624
20251218,61700,62300,60700,61300,133447,-1.288244766505636
20251219,61400,63300,61400,63000,153786,2.7732463295269167
20251222,63000,63900,62800,63500,65966,0.7936507936507936
20251223,63400,64100,63000,63600,63655,0.15748031496062992
20251224,63700,63900,63000,63600,54410,0.0
20251226,63900,64100,62700,63000,65085,-0.9433962264150944
20251229,62600,62600,60500,60800,75614,-3.492063492063492
20251230,60900,60900,59900,60100,37392,-1.151315789473684
20260102,60500,60900,60100,60400,31398,0.49916805324459235
20260105,60900,61000,59100,60200,50810,-0.33112582781456956
20260106,60000,60600,60000,60200,24119,0.0
20260107,60100,60300,59600,59700,39038,-0.8305647840531563
20260108,59700,59900,59100,59400,31202,-0.5025125628140703
20260109,59800,60400,59300,59900,24339,0.8417508417508417
20260112,60000,60300,59500,59700,21299,-0.333889816360601
20260113,59800,60400,59800,60000,23599,0.5025125628140703
20260114,59900,60700,59900,60400,31338,0.6666666666666667
20260115,60400,60400,59800,60000,26332,-0.6622516556291391
20260116,60100,60400,59500,59500,43914,-0.8333333333333334
20260119,59600,59900,59400,59500,25581,0.0
20260120,59500,60000,59200,59500,33730,0.0
20260121,59700,59700,58800,59100,59415,-0.6722689075630253
20260122,59100,59500,58900,59300,29315,0.338409475465313
20260123,59400,62200,59400,62000,118760,4.5531197301854975
20260126,62500,65200,62000,65000,157251,4.838709677419355
20260127,64500,67500,64400,65300,127715,0.46153846153846156
20260128,66600,67500,65000,67000,124002,2.6033690658499236
20260129,67700,68300,65200,67300,97925,0.44776119402985076
20260130,67700,68700,66600,66600,83854,-1.040118870728083
20260202,65600,66000,62400,62700,74765,-5.8558558558558556
20260203,64800,64800,62700,63900,45117,1.9138755980861244
20260204,64200,64500,63200,64000,33863,0.1564945226917058
20260205,63000,64500,62900,63000,46711,-1.5625
20260206,62700,62800,59200,61300,62142,-2.6984126984126986
20260209,62900,63500,62200,63300,37228,3.262642740619902
20260210,63500,64000,63000,63500,24652,0.315955766192733
20260211,63700,64500,63200,64100,36182,0.9448818897637795
20260212,64000,64500,63600,64300,30334,0.31201248049922
20260213,65400,66700,64900,65600,62128,2.021772939346812
20260219,66400,66500,65000,65800,67013,0.3048780487804878
20260220,65600,65900,64100,65100,36866,-1.0638297872340425
20260223,66300,66600,65100,65200,51292,0.15360983102918588
20260224,65100,65600,64600,65000,36921,-0.3067484662576687
20260225,65600,67300,65000,65600,68885,0.9230769230769231
20260226,66600,66600,64700,64700,58958,-1.3719512195121952
20260227,64600,65700,64000,65200,31809,0.7727975270479135
20260303,64300,64300,61000,61500,59554,-5.674846625766871
20260304,61000,61600,57500,58000,101975,-5.691056910569105
20260305,60300,63100,59700,61300,90487,5.689655172413794
20260306,60600,63200,60200,63100,46514,2.936378466557912
20260309,60700,63800,60200,63700,55737,0.9508716323296356
20260310,64800,64800,61700,61800,44629,-2.9827315541601256
20260311,61800,62700,61500,62000,38277,0.3236245954692557
20260312,61600,65100,61600,64200,87902,3.5483870967741935
20260313,63500,64900,62900,63700,33293,-0.778816199376947
20260316,63700,63700,61900,61900,20599,-2.8257456828885403
20260317,63000,63100,61900,62300,20219,0.6462035541195477
20260318,62500,62900,62000,62500,22644,0.32102728731942215
20260319,61800,62100,61300,61300,22911,-1.92
20260320,61300,62500,61000,61500,40856,0.3262642740619902
20260323,61000,61400,60200,60400,32911,-1.788617886178862
20260324,61100,61700,60600,61700,22823,2.152317880794702
20260325,61200,63200,61200,62600,33598,1.4586709886547813
20260326,62100,62900,61200,61300,27322,-2.07667731629393
20260327,60900,62000,60600,61900,19157,0.9787928221859705
20260330,61000,61000,59800,59900,41600,-3.231017770597738
20260331,59700,60900,59100,59200,35711,-1.1686143572621035
20260401,60300,61400,60300,60600,22793,2.364864864864865
20260402,60700,61200,59100,59600,47639,-1.65016501650165
20260403,60100,60400,59500,59700,18068,0.16778523489932887
20260406,59800,60300,59600,59700,13439,0.0
20260407,60100,60700,59600,59800,18932,0.16750418760469013
20260408,60600,61700,60600,61100,36597,2.1739130434782608
20260409,60600,61100,60300,60900,23443,-0.32733224222585927
20260410,61100,61700,60700,61400,21558,0.8210180623973727
20260413,61200,61600,60400,60500,28247,-1.4657980456026058
20260414,61500,62200,61400,62000,32604,2.479338842975207
20260415,63000,65400,63000,64700,74435,4.354838709677419
20260416,74900,75000,68100,69000,293579,6.646058732612056
20260417,67500,68100,66500,67700,113428,-1.884057971014493
20260420,67500,68800,65800,66100,85630,-2.363367799113737
20260421,66300,67400,66200,66400,49018,0.45385779122541603
20260422,66000,66000,64300,65100,45179,-1.957831325301205
20260423,65200,65500,63800,64800,42584,-0.4608294930875576
20260424,64300,65300,64100,65000,20459,0.30864197530864196
20260427,65600,65900,64600,64800,28564,-0.3076923076923077
20260428,64800,65200,63800,63800,34066,-1.5432098765432098
20260429,64300,65200,63700,65000,31171,1.8808777429467085
20260430,64500,64800,63000,63100,38163,-2.923076923076923
20260504,63400,63700,62700,63000,37586,-0.15847860538827258
20260506,63600,63700,61900,63300,56984,0.4761904761904762
20260507,62900,66000,62700,64700,80041,2.211690363349131
20260508,65700,66400,63700,63700,100493,-1.545595054095827
20260511,64000,66400,63900,64000,44222,0.47095761381475665
20260512,64800,65500,63200,64500,65814,0.78125
20260513,64900,65000,62700,62900,51054,-2.4806201550387597
20260514,63000,65000,63000,64500,40631,2.5437201907790143
20260515,65400,65400,61300,62000,66722,-3.875968992248062
20260518,61900,61900,59700,60800,54081,-1.935483870967742
20260519,61300,62100,60300,60400,42799,-0.6578947368421052
20260520,60500,60900,59100,59300,44017,-1.8211920529801324
20260521,59500,61000,59500,59700,27560,0.6745362563237773
20260522,60800,64900,60800,64400,95183,7.872696817420436
20260526,64500,65200,62500,62600,35119,-2.7950310559006213
20260527,62800,63300,61300,61600,29723,-1.5974440894568689
20260528,61300,62700,59900,61700,36290,0.16233766233766234
20260529,61600,62000,60400,61000,58581,-1.1345218800648298
20260601,61000,61800,60200,61600,44509,0.9836065573770493
20260602,61800,61800,60000,61100,56427,-0.8116883116883116
20260604,61200,61700,59900,59900,40820,-1.9639934533551555
20260605,59900,59900,58300,58600,55759,-2.1702838063439067
20260608,57000,57800,55400,56400,62765,-3.754266211604096
